Entity,ISO3,Date,Total confirmed cases of COVID-19 (cases)
Luxembourg,LUX,3/21/20,484
Luxembourg,LUX,3/22/20,670
Luxembourg,LUX,3/23/20,798
Luxembourg,LUX,3/24/20,875
Luxembourg,LUX,3/25/20,1099
Luxembourg,LUX,3/26/20,1333
Luxembourg,LUX,3/27/20,1453
Luxembourg,LUX,3/28/20,1605
Luxembourg,LUX,3/29/20,1831
Luxembourg,LUX,3/30/20,1950
Luxembourg,LUX,3/31/20,1988
Luxembourg,LUX,4/1/20,2178
Luxembourg,LUX,4/2/20,2319
Luxembourg,LUX,4/3/20,2487
Luxembourg,LUX,4/4/20,2612
Luxembourg,LUX,4/5/20,2729
Luxembourg,LUX,4/6/20,2804
Luxembourg,LUX,4/7/20,2843
Luxembourg,LUX,4/8/20,2970
Luxembourg,LUX,4/9/20,3034
Luxembourg,LUX,4/10/20,3115
Luxembourg,LUX,4/11/20,3223
Luxembourg,LUX,4/12/20,3270
Luxembourg,LUX,4/13/20,3281
Luxembourg,LUX,4/14/20,3292
Luxembourg,LUX,4/15/20,3307
Luxembourg,LUX,4/16/20,3373
Luxembourg,LUX,4/17/20,3444
Luxembourg,LUX,4/18/20,3480
Luxembourg,LUX,4/19/20,3537
Macedonia,MKD,12/31/19,0
Macedonia,MKD,1/1/20,0
Macedonia,MKD,1/2/20,0
Macedonia,MKD,1/3/20,0
Macedonia,MKD,1/4/20,0
Macedonia,MKD,1/5/20,0
Macedonia,MKD,1/6/20,0
Macedonia,MKD,1/7/20,0
Macedonia,MKD,1/8/20,0
Macedonia,MKD,1/9/20,0
Macedonia,MKD,1/10/20,0
Macedonia,MKD,1/11/20,0
Macedonia,MKD,1/12/20,0
Macedonia,MKD,1/13/20,0
Macedonia,MKD,1/14/20,0
Macedonia,MKD,1/15/20,0
Macedonia,MKD,1/16/20,0
Macedonia,MKD,1/17/20,0
Macedonia,MKD,1/18/20,0
Macedonia,MKD,1/19/20,0
Macedonia,MKD,1/20/20,0
Macedonia,MKD,1/21/20,0
Macedonia,MKD,1/22/20,0
Macedonia,MKD,1/23/20,0
Macedonia,MKD,1/24/20,0
Macedonia,MKD,1/25/20,0
Macedonia,MKD,1/26/20,0
Macedonia,MKD,1/27/20,0
Macedonia,MKD,1/28/20,0
Macedonia,MKD,1/29/20,0
Macedonia,MKD,1/30/20,0
Macedonia,MKD,1/31/20,0
Macedonia,MKD,2/1/20,0
Macedonia,MKD,2/2/20,0
Macedonia,MKD,2/3/20,0
Macedonia,MKD,2/4/20,0
Macedonia,MKD,2/5/20,0
Macedonia,MKD,2/6/20,0
Macedonia,MKD,2/7/20,0
Macedonia,MKD,2/8/20,0
Macedonia,MKD,2/9/20,0
Macedonia,MKD,2/10/20,0
Macedonia,MKD,2/11/20,0
Macedonia,MKD,2/12/20,0
Macedonia,MKD,2/13/20,0
Macedonia,MKD,2/14/20,0
Macedonia,MKD,2/15/20,0
Macedonia,MKD,2/16/20,0
Macedonia,MKD,2/17/20,0
Macedonia,MKD,2/18/20,0
Macedonia,MKD,2/19/20,0
Macedonia,MKD,2/20/20,0
Macedonia,MKD,2/21/20,0
Macedonia,MKD,2/22/20,0
Macedonia,MKD,2/23/20,0
Macedonia,MKD,2/24/20,0
Macedonia,MKD,2/25/20,0
Macedonia,MKD,2/26/20,0
Macedonia,MKD,2/27/20,1
Macedonia,MKD,2/28/20,1
Macedonia,MKD,2/29/20,1
Macedonia,MKD,3/1/20,1
Macedonia,MKD,3/2/20,1
Macedonia,MKD,3/7/20,3
Macedonia,MKD,3/11/20,7
Macedonia,MKD,3/13/20,9
Macedonia,MKD,3/14/20,13
Macedonia,MKD,3/16/20,13
Macedonia,MKD,3/17/20,19
Macedonia,MKD,3/18/20,31
Macedonia,MKD,3/19/20,42
Macedonia,MKD,3/20/20,48
Macedonia,MKD,3/21/20,70
Macedonia,MKD,3/22/20,85
Macedonia,MKD,3/23/20,114
Macedonia,MKD,3/24/20,136
Macedonia,MKD,3/25/20,148
Macedonia,MKD,3/26/20,177
Macedonia,MKD,3/27/20,201
Macedonia,MKD,3/28/20,219
Macedonia,MKD,3/29/20,241
Macedonia,MKD,3/30/20,259
Macedonia,MKD,3/31/20,285
Macedonia,MKD,4/1/20,329
Macedonia,MKD,4/2/20,354
Macedonia,MKD,4/3/20,354
Macedonia,MKD,4/4/20,430
Macedonia,MKD,4/5/20,483
Macedonia,MKD,4/6/20,483
Macedonia,MKD,4/7/20,570
Macedonia,MKD,4/8/20,599
Macedonia,MKD,4/9/20,617
Macedonia,MKD,4/10/20,663
Macedonia,MKD,4/11/20,711
Macedonia,MKD,4/12/20,760
Macedonia,MKD,4/13/20,828
Macedonia,MKD,4/14/20,854
Macedonia,MKD,4/15/20,908
Macedonia,MKD,4/16/20,974
Macedonia,MKD,4/17/20,1081
Macedonia,MKD,4/18/20,1117
Macedonia,MKD,4/19/20,1170
Madagascar,MDG,3/21/20,3
Madagascar,MDG,3/22/20,3
Madagascar,MDG,3/23/20,3
Madagascar,MDG,3/24/20,17
Madagascar,MDG,3/25/20,19
Madagascar,MDG,3/26/20,19
Madagascar,MDG,3/27/20,23
Madagascar,MDG,3/28/20,24
Madagascar,MDG,3/29/20,28
Madagascar,MDG,3/30/20,37
Madagascar,MDG,3/31/20,44
Madagascar,MDG,4/1/20,46
Madagascar,MDG,4/2/20,54
Madagascar,MDG,4/3/20,59
Madagascar,MDG,4/4/20,65
Madagascar,MDG,4/5/20,71
Madagascar,MDG,4/6/20,72
Madagascar,MDG,4/7/20,77
Madagascar,MDG,4/8/20,85
Madagascar,MDG,4/9/20,93
Madagascar,MDG,4/10/20,93
Madagascar,MDG,4/11/20,102
Madagascar,MDG,4/12/20,102
Madagascar,MDG,4/13/20,106
Madagascar,MDG,4/14/20,106
Madagascar,MDG,4/15/20,108
Madagascar,MDG,4/16/20,110
Madagascar,MDG,4/17/20,111
Madagascar,MDG,4/18/20,117
Madagascar,MDG,4/19/20,117
Malawi,MWI,4/3/20,3
Malawi,MWI,4/4/20,3
Malawi,MWI,4/5/20,4
Malawi,MWI,4/6/20,4
Malawi,MWI,4/7/20,5
Malawi,MWI,4/8/20,8
Malawi,MWI,4/9/20,8
Malawi,MWI,4/10/20,8
Malawi,MWI,4/11/20,9
Malawi,MWI,4/12/20,12
Malawi,MWI,4/13/20,13
Malawi,MWI,4/14/20,16
Malawi,MWI,4/15/20,16
Malawi,MWI,4/16/20,16
Malawi,MWI,4/17/20,16
Malawi,MWI,4/18/20,17
Malawi,MWI,4/19/20,17
Malaysia,MYS,12/31/19,0
Malaysia,MYS,1/1/20,0
Malaysia,MYS,1/2/20,0
Malaysia,MYS,1/3/20,0
Malaysia,MYS,1/4/20,0
Malaysia,MYS,1/5/20,0
Malaysia,MYS,1/6/20,0
Malaysia,MYS,1/7/20,0
Malaysia,MYS,1/8/20,0
Malaysia,MYS,1/9/20,0
Malaysia,MYS,1/10/20,0
Malaysia,MYS,1/11/20,0
Malaysia,MYS,1/12/20,0
Malaysia,MYS,1/13/20,0
Malaysia,MYS,1/14/20,0
Malaysia,MYS,1/15/20,0
Malaysia,MYS,1/16/20,0
Malaysia,MYS,1/17/20,0
Malaysia,MYS,1/18/20,0
Malaysia,MYS,1/19/20,0
Malaysia,MYS,1/20/20,0
Malaysia,MYS,1/21/20,0
Malaysia,MYS,1/22/20,0
Malaysia,MYS,1/23/20,0
Malaysia,MYS,1/24/20,0
Malaysia,MYS,1/25/20,3
Malaysia,MYS,1/26/20,4
Malaysia,MYS,1/27/20,4
Malaysia,MYS,1/28/20,4
Malaysia,MYS,1/29/20,7
Malaysia,MYS,1/30/20,7
Malaysia,MYS,1/31/20,8
Malaysia,MYS,2/1/20,8
Malaysia,MYS,2/2/20,8
Malaysia,MYS,2/3/20,8
Malaysia,MYS,2/4/20,8
Malaysia,MYS,2/5/20,10
Malaysia,MYS,2/6/20,12
Malaysia,MYS,2/7/20,14
Malaysia,MYS,2/8/20,15
Malaysia,MYS,2/9/20,16
Malaysia,MYS,2/10/20,18
Malaysia,MYS,2/11/20,18
Malaysia,MYS,2/12/20,18
Malaysia,MYS,2/13/20,18
Malaysia,MYS,2/14/20,19
Malaysia,MYS,2/15/20,21
Malaysia,MYS,2/16/20,22
Malaysia,MYS,2/17/20,22
Malaysia,MYS,2/18/20,22
Malaysia,MYS,2/19/20,22
Malaysia,MYS,2/20/20,22
Malaysia,MYS,2/21/20,22
Malaysia,MYS,2/22/20,22
Malaysia,MYS,2/23/20,22
Malaysia,MYS,2/24/20,22
Malaysia,MYS,2/25/20,22
Malaysia,MYS,2/26/20,22
Malaysia,MYS,2/27/20,22
Malaysia,MYS,2/28/20,23
Malaysia,MYS,2/29/20,25
Malaysia,MYS,3/1/20,25
Malaysia,MYS,3/2/20,29
Malaysia,MYS,3/4/20,36
Malaysia,MYS,3/5/20,50
Malaysia,MYS,3/6/20,50
Malaysia,MYS,3/7/20,83
Malaysia,MYS,3/8/20,93
Malaysia,MYS,3/9/20,99
Malaysia,MYS,3/10/20,117
Malaysia,MYS,3/11/20,129
Malaysia,MYS,3/12/20,149
Malaysia,MYS,3/13/20,158
Malaysia,MYS,3/14/20,197
Malaysia,MYS,3/15/20,238
Malaysia,MYS,3/16/20,428
Malaysia,MYS,3/17/20,553
Malaysia,MYS,3/18/20,673
Malaysia,MYS,3/19/20,790
Malaysia,MYS,3/20/20,900
Malaysia,MYS,3/21/20,1030
Malaysia,MYS,3/22/20,1183
Malaysia,MYS,3/23/20,1306
Malaysia,MYS,3/24/20,1518
Malaysia,MYS,3/25/20,1624
Malaysia,MYS,3/26/20,1796
Malaysia,MYS,3/27/20,2031
Malaysia,MYS,3/28/20,2161
Malaysia,MYS,3/29/20,2320
Malaysia,MYS,3/30/20,2470
Malaysia,MYS,3/31/20,2626
Malaysia,MYS,4/1/20,2626
Malaysia,MYS,4/2/20,2908
Malaysia,MYS,4/3/20,3116
Malaysia,MYS,4/4/20,3333
Malaysia,MYS,4/5/20,3483
Malaysia,MYS,4/6/20,3662
Malaysia,MYS,4/7/20,3793
Malaysia,MYS,4/8/20,3963
Malaysia,MYS,4/9/20,4119
Malaysia,MYS,4/10/20,4228
Malaysia,MYS,4/11/20,4346
Malaysia,MYS,4/12/20,4530
Malaysia,MYS,4/13/20,4683
Malaysia,MYS,4/14/20,4817
Malaysia,MYS,4/15/20,4987
Malaysia,MYS,4/16/20,5072
Malaysia,MYS,4/17/20,5182
Malaysia,MYS,4/18/20,5251
Malaysia,MYS,4/19/20,5305
Maldives,MDV,3/8/20,2
Maldives,MDV,3/9/20,4
Maldives,MDV,3/11/20,6
Maldives,MDV,3/12/20,8
Maldives,MDV,3/14/20,9
Maldives,MDV,3/15/20,9
Maldives,MDV,3/16/20,13
Maldives,MDV,3/17/20,13
Maldives,MDV,3/18/20,13
Maldives,MDV,3/19/20,13
Maldives,MDV,3/20/20,13
Maldives,MDV,3/21/20,13
Maldives,MDV,3/22/20,13
Maldives,MDV,3/23/20,13
Maldives,MDV,3/24/20,13
Maldives,MDV,3/25/20,13
Maldives,MDV,3/26/20,13
Maldives,MDV,3/27/20,13
Maldives,MDV,3/28/20,14
Maldives,MDV,3/29/20,16
Maldives,MDV,3/30/20,17
Maldives,MDV,3/31/20,17
Maldives,MDV,4/1/20,18
Maldives,MDV,4/2/20,19
Maldives,MDV,4/3/20,19
Maldives,MDV,4/4/20,19
Maldives,MDV,4/5/20,19
Maldives,MDV,4/6/20,19
Maldives,MDV,4/7/20,19
Maldives,MDV,4/8/20,19
Maldives,MDV,4/9/20,19
Maldives,MDV,4/10/20,19
Maldives,MDV,4/11/20,19
Maldives,MDV,4/12/20,19
Maldives,MDV,4/13/20,20
Maldives,MDV,4/14/20,20
Maldives,MDV,4/15/20,21
Maldives,MDV,4/16/20,21
Maldives,MDV,4/17/20,25
Maldives,MDV,4/18/20,29
Maldives,MDV,4/19/20,35
Mali,MLI,3/26/20,2
Mali,MLI,3/27/20,4
Mali,MLI,3/28/20,4
Mali,MLI,3/29/20,9
Mali,MLI,3/30/20,18
Mali,MLI,3/31/20,18
Mali,MLI,4/1/20,18
Mali,MLI,4/2/20,28
Mali,MLI,4/3/20,36
Mali,MLI,4/4/20,39
Mali,MLI,4/5/20,41
Mali,MLI,4/6/20,45
Mali,MLI,4/7/20,47
Mali,MLI,4/8/20,56
Mali,MLI,4/9/20,59
Mali,MLI,4/10/20,59
Mali,MLI,4/11/20,87
Mali,MLI,4/12/20,105
Mali,MLI,4/13/20,116
Mali,MLI,4/14/20,123
Mali,MLI,4/15/20,144
Mali,MLI,4/16/20,148
Mali,MLI,4/17/20,171
Mali,MLI,4/18/20,190
Mali,MLI,4/19/20,216
Malta,MLT,3/8/20,3
Malta,MLT,3/10/20,4
Malta,MLT,3/12/20,6
Malta,MLT,3/13/20,9
Malta,MLT,3/14/20,12
Malta,MLT,3/15/20,18
Malta,MLT,3/16/20,21
Malta,MLT,3/17/20,30
Malta,MLT,3/18/20,38
Malta,MLT,3/19/20,48
Malta,MLT,3/20/20,53
Malta,MLT,3/21/20,64
Malta,MLT,3/22/20,73
Malta,MLT,3/23/20,90
Malta,MLT,3/24/20,107
Malta,MLT,3/25/20,120
Malta,MLT,3/26/20,129
Malta,MLT,3/27/20,134
Malta,MLT,3/28/20,139
Malta,MLT,3/29/20,149
Malta,MLT,3/30/20,151
Malta,MLT,3/31/20,156
Malta,MLT,4/1/20,167
Malta,MLT,4/2/20,188
Malta,MLT,4/3/20,195
Malta,MLT,4/4/20,202
Malta,MLT,4/5/20,213
Malta,MLT,4/6/20,234
Malta,MLT,4/7/20,241
Malta,MLT,4/8/20,293
Malta,MLT,4/9/20,299
Malta,MLT,4/10/20,337
Malta,MLT,4/11/20,350
Malta,MLT,4/12/20,370
Malta,MLT,4/13/20,378
Malta,MLT,4/14/20,384
Malta,MLT,4/15/20,393
Malta,MLT,4/16/20,399
Malta,MLT,4/17/20,412
Malta,MLT,4/18/20,422
Malta,MLT,4/19/20,426
Mauritania,MRT,3/15/20,1
Mauritania,MRT,3/16/20,1
Mauritania,MRT,3/17/20,1
Mauritania,MRT,3/18/20,1
Mauritania,MRT,3/19/20,1
Mauritania,MRT,3/20/20,2
Mauritania,MRT,3/21/20,2
Mauritania,MRT,3/22/20,2
Mauritania,MRT,3/23/20,2
Mauritania,MRT,3/24/20,2
Mauritania,MRT,3/25/20,2
Mauritania,MRT,3/26/20,2
Mauritania,MRT,3/27/20,3
Mauritania,MRT,3/28/20,3
Mauritania,MRT,3/29/20,5
Mauritania,MRT,3/30/20,5
Mauritania,MRT,3/31/20,5
Mauritania,MRT,4/1/20,5
Mauritania,MRT,4/2/20,5
Mauritania,MRT,4/3/20,6
Mauritania,MRT,4/4/20,6
Mauritania,MRT,4/5/20,6
Mauritania,MRT,4/6/20,6
Mauritania,MRT,4/7/20,6
Mauritania,MRT,4/8/20,6
Mauritania,MRT,4/9/20,6
Mauritania,MRT,4/10/20,7
Mauritania,MRT,4/11/20,7
Mauritania,MRT,4/12/20,7
Mauritania,MRT,4/13/20,7
Mauritania,MRT,4/14/20,7
Mauritania,MRT,4/15/20,7
Mauritania,MRT,4/16/20,7
Mauritania,MRT,4/17/20,7
Mauritania,MRT,4/18/20,7
Mauritania,MRT,4/19/20,7
Mauritius,MUS,3/20/20,3
Mauritius,MUS,3/21/20,12
Mauritius,MUS,3/22/20,14
Mauritius,MUS,3/23/20,28
Mauritius,MUS,3/24/20,36
Mauritius,MUS,3/25/20,42
Mauritius,MUS,3/26/20,48
Mauritius,MUS,3/27/20,81
Mauritius,MUS,3/28/20,94
Mauritius,MUS,3/29/20,102
Mauritius,MUS,3/30/20,110
Mauritius,MUS,3/31/20,128
Mauritius,MUS,4/1/20,143
Mauritius,MUS,4/2/20,154
Mauritius,MUS,4/3/20,169
Mauritius,MUS,4/4/20,186
Mauritius,MUS,4/5/20,196
Mauritius,MUS,4/6/20,227
Mauritius,MUS,4/7/20,244
Mauritius,MUS,4/8/20,268
Mauritius,MUS,4/9/20,273
Mauritius,MUS,4/10/20,314
Mauritius,MUS,4/11/20,318
Mauritius,MUS,4/12/20,319
Mauritius,MUS,4/13/20,324
Mauritius,MUS,4/14/20,324
Mauritius,MUS,4/15/20,324
Mauritius,MUS,4/16/20,324
Mauritius,MUS,4/17/20,324
Mauritius,MUS,4/18/20,324
Mauritius,MUS,4/19/20,325
Mexico,MEX,12/31/19,0
Mexico,MEX,1/1/20,0
Mexico,MEX,1/2/20,0
Mexico,MEX,1/3/20,0
Mexico,MEX,1/4/20,0
Mexico,MEX,1/5/20,0
Mexico,MEX,1/6/20,0
Mexico,MEX,1/7/20,0
Mexico,MEX,1/8/20,0
Mexico,MEX,1/9/20,0
Mexico,MEX,1/10/20,0
Mexico,MEX,1/11/20,0
Mexico,MEX,1/12/20,0
Mexico,MEX,1/13/20,0
Mexico,MEX,1/14/20,0
Mexico,MEX,1/15/20,0
Mexico,MEX,1/16/20,0
Mexico,MEX,1/17/20,0
Mexico,MEX,1/18/20,0
Mexico,MEX,1/19/20,0
Mexico,MEX,1/20/20,0
Mexico,MEX,1/21/20,0
Mexico,MEX,1/22/20,0
Mexico,MEX,1/23/20,0
Mexico,MEX,1/24/20,0
Mexico,MEX,1/25/20,0
Mexico,MEX,1/26/20,0
Mexico,MEX,1/27/20,0
Mexico,MEX,1/28/20,0
Mexico,MEX,1/29/20,0
Mexico,MEX,1/30/20,0
Mexico,MEX,1/31/20,0
Mexico,MEX,2/1/20,0
Mexico,MEX,2/2/20,0
Mexico,MEX,2/3/20,0
Mexico,MEX,2/4/20,0
Mexico,MEX,2/5/20,0
Mexico,MEX,2/6/20,0
Mexico,MEX,2/7/20,0
Mexico,MEX,2/8/20,0
Mexico,MEX,2/9/20,0
Mexico,MEX,2/10/20,0
Mexico,MEX,2/11/20,0
Mexico,MEX,2/12/20,0
Mexico,MEX,2/13/20,0
Mexico,MEX,2/14/20,0
Mexico,MEX,2/15/20,0
Mexico,MEX,2/16/20,0
Mexico,MEX,2/17/20,0
Mexico,MEX,2/18/20,0
Mexico,MEX,2/19/20,0
Mexico,MEX,2/20/20,0
Mexico,MEX,2/21/20,0
Mexico,MEX,2/22/20,0
Mexico,MEX,2/23/20,0
Mexico,MEX,2/24/20,0
Mexico,MEX,2/25/20,0
Mexico,MEX,2/26/20,0
Mexico,MEX,2/27/20,0
Mexico,MEX,2/28/20,0
Mexico,MEX,2/29/20,2
Mexico,MEX,3/1/20,4
Mexico,MEX,3/2/20,5
Mexico,MEX,3/9/20,7
Mexico,MEX,3/12/20,11
Mexico,MEX,3/13/20,16
Mexico,MEX,3/14/20,26
Mexico,MEX,3/15/20,41
Mexico,MEX,3/16/20,53
Mexico,MEX,3/17/20,82
Mexico,MEX,3/18/20,93
Mexico,MEX,3/19/20,118
Mexico,MEX,3/20/20,164
Mexico,MEX,3/21/20,203
Mexico,MEX,3/22/20,251
Mexico,MEX,3/23/20,316
Mexico,MEX,3/24/20,367
Mexico,MEX,3/25/20,405
Mexico,MEX,3/26/20,475
Mexico,MEX,3/27/20,585
Mexico,MEX,3/28/20,717
Mexico,MEX,3/29/20,848
Mexico,MEX,3/30/20,993
Mexico,MEX,3/31/20,1094
Mexico,MEX,4/1/20,1215
Mexico,MEX,4/2/20,1378
Mexico,MEX,4/3/20,1510
Mexico,MEX,4/4/20,1688
Mexico,MEX,4/5/20,1890
Mexico,MEX,4/6/20,2143
Mexico,MEX,4/7/20,2439
Mexico,MEX,4/8/20,2785
Mexico,MEX,4/9/20,3181
Mexico,MEX,4/10/20,3441
Mexico,MEX,4/11/20,3844
Mexico,MEX,4/12/20,4219
Mexico,MEX,4/13/20,4661
Mexico,MEX,4/14/20,5014
Mexico,MEX,4/15/20,5399
Mexico,MEX,4/16/20,5847
Mexico,MEX,4/17/20,6297
Mexico,MEX,4/18/20,6875
Mexico,MEX,4/19/20,7497
Moldova,MDA,3/8/20,1
Moldova,MDA,3/11/20,3
Moldova,MDA,3/12/20,4
Moldova,MDA,3/13/20,6
Moldova,MDA,3/14/20,8
Moldova,MDA,3/15/20,20
Moldova,MDA,3/16/20,23
Moldova,MDA,3/17/20,29
Moldova,MDA,3/18/20,30
Moldova,MDA,3/19/20,36
Moldova,MDA,3/20/20,49
Moldova,MDA,3/21/20,66
Moldova,MDA,3/22/20,80
Moldova,MDA,3/23/20,94
Moldova,MDA,3/24/20,109
Moldova,MDA,3/25/20,125
Moldova,MDA,3/26/20,149
Moldova,MDA,3/27/20,177
Moldova,MDA,3/28/20,199
Moldova,MDA,3/29/20,231
Moldova,MDA,3/30/20,263
Moldova,MDA,3/31/20,298
Moldova,MDA,4/1/20,353
Moldova,MDA,4/2/20,423
Moldova,MDA,4/3/20,505
Moldova,MDA,4/4/20,591
Moldova,MDA,4/5/20,752
Moldova,MDA,4/6/20,864
Moldova,MDA,4/7/20,965
Moldova,MDA,4/8/20,1056
Moldova,MDA,4/9/20,1174
Moldova,MDA,4/10/20,1289
Moldova,MDA,4/11/20,1438
Moldova,MDA,4/12/20,1560
Moldova,MDA,4/13/20,1662
Moldova,MDA,4/14/20,1712
Moldova,MDA,4/15/20,1934
Moldova,MDA,4/16/20,2049
Moldova,MDA,4/17/20,2154
Moldova,MDA,4/18/20,2264
Moldova,MDA,4/19/20,2351
Monaco,MCO,12/31/19,0
Monaco,MCO,1/1/20,0
Monaco,MCO,1/2/20,0
Monaco,MCO,1/3/20,0
Monaco,MCO,1/4/20,0
Monaco,MCO,1/5/20,0
Monaco,MCO,1/6/20,0
Monaco,MCO,1/7/20,0
Monaco,MCO,1/8/20,0
Monaco,MCO,1/9/20,0
Monaco,MCO,1/10/20,0
Monaco,MCO,1/11/20,0
Monaco,MCO,1/12/20,0
Monaco,MCO,1/13/20,0
Monaco,MCO,1/14/20,0
Monaco,MCO,1/15/20,0
Monaco,MCO,1/16/20,0
Monaco,MCO,1/17/20,0
Monaco,MCO,1/18/20,0
Monaco,MCO,1/19/20,0
Monaco,MCO,1/20/20,0
Monaco,MCO,1/21/20,0
Monaco,MCO,1/22/20,0
Monaco,MCO,1/23/20,0
Monaco,MCO,1/24/20,0
Monaco,MCO,1/25/20,0
Monaco,MCO,1/26/20,0
Monaco,MCO,1/27/20,0
Monaco,MCO,1/28/20,0
Monaco,MCO,1/29/20,0
Monaco,MCO,1/30/20,0
Monaco,MCO,1/31/20,0
Monaco,MCO,2/1/20,0
Monaco,MCO,2/2/20,0
Monaco,MCO,2/3/20,0
Monaco,MCO,2/4/20,0
Monaco,MCO,2/5/20,0
Monaco,MCO,2/6/20,0
Monaco,MCO,2/7/20,0
Monaco,MCO,2/8/20,0
Monaco,MCO,2/9/20,0
Monaco,MCO,2/10/20,0
Monaco,MCO,2/11/20,0
Monaco,MCO,2/12/20,0
Monaco,MCO,2/13/20,0
Monaco,MCO,2/14/20,0
Monaco,MCO,2/15/20,0
Monaco,MCO,2/16/20,0
Monaco,MCO,2/17/20,0
Monaco,MCO,2/18/20,0
Monaco,MCO,2/19/20,0
Monaco,MCO,2/20/20,0
Monaco,MCO,2/21/20,0
Monaco,MCO,2/22/20,0
Monaco,MCO,2/23/20,0
Monaco,MCO,2/24/20,0
Monaco,MCO,2/25/20,0
Monaco,MCO,2/26/20,0
Monaco,MCO,2/27/20,0
Monaco,MCO,2/28/20,0
Monaco,MCO,2/29/20,1
Monaco,MCO,3/1/20,1
Monaco,MCO,3/2/20,1
Monaco,MCO,3/15/20,3
Monaco,MCO,3/16/20,7
Monaco,MCO,3/17/20,9
Monaco,MCO,3/18/20,9
Monaco,MCO,3/19/20,9
Monaco,MCO,3/20/20,11
Monaco,MCO,3/21/20,12
Monaco,MCO,3/22/20,18
Monaco,MCO,3/23/20,23
Monaco,MCO,3/24/20,23
Monaco,MCO,3/25/20,27
Monaco,MCO,3/26/20,31
Monaco,MCO,3/27/20,33
Monaco,MCO,3/28/20,42
Monaco,MCO,3/29/20,43
Monaco,MCO,3/30/20,46
Monaco,MCO,3/31/20,49
Monaco,MCO,4/1/20,52
Monaco,MCO,4/2/20,55
Monaco,MCO,4/3/20,60
Monaco,MCO,4/4/20,64
Monaco,MCO,4/5/20,66
Monaco,MCO,4/6/20,73
Monaco,MCO,4/7/20,77
Monaco,MCO,4/8/20,79
Monaco,MCO,4/9/20,81
Monaco,MCO,4/10/20,84
Monaco,MCO,4/11/20,90
Monaco,MCO,4/12/20,92
Monaco,MCO,4/13/20,93
Monaco,MCO,4/14/20,93
Monaco,MCO,4/15/20,93
Monaco,MCO,4/16/20,93
Monaco,MCO,4/17/20,93
Monaco,MCO,4/18/20,94
Monaco,MCO,4/19/20,94
Mongolia,MNG,3/10/20,1
Mongolia,MNG,3/15/20,1
Mongolia,MNG,3/18/20,4
Mongolia,MNG,3/19/20,5
Mongolia,MNG,3/20/20,5
Mongolia,MNG,3/21/20,6
Mongolia,MNG,3/22/20,10
Mongolia,MNG,3/23/20,10
Mongolia,MNG,3/24/20,10
Mongolia,MNG,3/25/20,10
Mongolia,MNG,3/26/20,10
Mongolia,MNG,3/27/20,11
Mongolia,MNG,3/28/20,11
Mongolia,MNG,3/29/20,12
Mongolia,MNG,3/30/20,12
Mongolia,MNG,3/31/20,12
Mongolia,MNG,4/1/20,12
Mongolia,MNG,4/2/20,14
Mongolia,MNG,4/3/20,14
Mongolia,MNG,4/4/20,14
Mongolia,MNG,4/5/20,14
Mongolia,MNG,4/6/20,14
Mongolia,MNG,4/7/20,15
Mongolia,MNG,4/8/20,15
Mongolia,MNG,4/9/20,16
Mongolia,MNG,4/10/20,16
Mongolia,MNG,4/11/20,16
Mongolia,MNG,4/12/20,16
Mongolia,MNG,4/13/20,16
Mongolia,MNG,4/14/20,16
Mongolia,MNG,4/15/20,30
Mongolia,MNG,4/16/20,30
Mongolia,MNG,4/17/20,31
Mongolia,MNG,4/18/20,31
Mongolia,MNG,4/19/20,31
Montenegro,MNE,3/18/20,2
Montenegro,MNE,3/19/20,8
Montenegro,MNE,3/20/20,13
Montenegro,MNE,3/21/20,14
Montenegro,MNE,3/22/20,14
Montenegro,MNE,3/23/20,21
Montenegro,MNE,3/24/20,27
Montenegro,MNE,3/25/20,47
Montenegro,MNE,3/26/20,53
Montenegro,MNE,3/27/20,67
Montenegro,MNE,3/28/20,75
Montenegro,MNE,3/29/20,84
Montenegro,MNE,3/30/20,85
Montenegro,MNE,3/31/20,91
Montenegro,MNE,4/1/20,109
Montenegro,MNE,4/2/20,123
Montenegro,MNE,4/3/20,144
Montenegro,MNE,4/4/20,174
Montenegro,MNE,4/5/20,201
Montenegro,MNE,4/6/20,214
Montenegro,MNE,4/7/20,233
Montenegro,MNE,4/8/20,241
Montenegro,MNE,4/9/20,249
Montenegro,MNE,4/10/20,252
Montenegro,MNE,4/11/20,257
Montenegro,MNE,4/12/20,263
Montenegro,MNE,4/13/20,272
Montenegro,MNE,4/14/20,274
Montenegro,MNE,4/15/20,283
Montenegro,MNE,4/16/20,288
Montenegro,MNE,4/17/20,303
Montenegro,MNE,4/18/20,303
Montenegro,MNE,4/19/20,307
Montserrat,MSR,3/21/20,1
Montserrat,MSR,3/22/20,1
Montserrat,MSR,3/23/20,1
Montserrat,MSR,3/24/20,1
Montserrat,MSR,3/25/20,1
Montserrat,MSR,3/26/20,1
Montserrat,MSR,3/27/20,5
Montserrat,MSR,3/28/20,5
Montserrat,MSR,3/29/20,5
Montserrat,MSR,3/30/20,5
Montserrat,MSR,3/31/20,5
Montserrat,MSR,4/2/20,5
Montserrat,MSR,4/3/20,5
Montserrat,MSR,4/4/20,5
Montserrat,MSR,4/5/20,6
Montserrat,MSR,4/6/20,6
Montserrat,MSR,4/7/20,6
Montserrat,MSR,4/8/20,6
Montserrat,MSR,4/9/20,9
