Entity,ISO3,Date, (cases per million),Days since the total confirmed cases per million people reached 1 (days)
Macedonia,MKD,1/5/20,0,
Macedonia,MKD,1/6/20,0,
Macedonia,MKD,1/7/20,0,
Macedonia,MKD,1/8/20,0,
Macedonia,MKD,1/9/20,0,
Macedonia,MKD,1/10/20,0,
Macedonia,MKD,1/11/20,0,
Macedonia,MKD,1/12/20,0,
Macedonia,MKD,1/13/20,0,
Macedonia,MKD,1/14/20,0,
Macedonia,MKD,1/15/20,0,
Macedonia,MKD,1/16/20,0,
Macedonia,MKD,1/17/20,0,
Macedonia,MKD,1/18/20,0,
Macedonia,MKD,1/19/20,0,
Macedonia,MKD,1/20/20,0,
Macedonia,MKD,1/21/20,0,
Macedonia,MKD,1/22/20,0,
Macedonia,MKD,1/23/20,0,
Macedonia,MKD,1/24/20,0,
Macedonia,MKD,1/25/20,0,
Macedonia,MKD,1/26/20,0,
Macedonia,MKD,1/27/20,0,
Macedonia,MKD,1/28/20,0,
Macedonia,MKD,1/29/20,0,
Macedonia,MKD,1/30/20,0,
Macedonia,MKD,1/31/20,0,
Macedonia,MKD,2/1/20,0,
Macedonia,MKD,2/2/20,0,
Macedonia,MKD,2/3/20,0,
Macedonia,MKD,2/4/20,0,
Macedonia,MKD,2/5/20,0,
Macedonia,MKD,2/6/20,0,
Macedonia,MKD,2/7/20,0,
Macedonia,MKD,2/8/20,0,
Macedonia,MKD,2/9/20,0,
Macedonia,MKD,2/10/20,0,
Macedonia,MKD,2/11/20,0,
Macedonia,MKD,2/12/20,0,
Macedonia,MKD,2/13/20,0,
Macedonia,MKD,2/14/20,0,
Macedonia,MKD,2/15/20,0,
Macedonia,MKD,2/16/20,0,
Macedonia,MKD,2/17/20,0,
Macedonia,MKD,2/18/20,0,
Macedonia,MKD,2/19/20,0,
Macedonia,MKD,2/20/20,0,
Macedonia,MKD,2/21/20,0,
Macedonia,MKD,2/22/20,0,
Macedonia,MKD,2/23/20,0,
Macedonia,MKD,2/24/20,0,
Macedonia,MKD,2/25/20,0,
Macedonia,MKD,2/26/20,0,
Macedonia,MKD,2/27/20,0.479989248,
Macedonia,MKD,2/28/20,0.479989248,
Macedonia,MKD,2/29/20,0.479989248,
Macedonia,MKD,3/1/20,0.479989248,
Macedonia,MKD,3/2/20,0.479989248,
Macedonia,MKD,3/7/20,1.439967745,0
Macedonia,MKD,3/8/20,,1
Macedonia,MKD,3/9/20,,2
Macedonia,MKD,3/10/20,,3
Macedonia,MKD,3/11/20,3.359924738,4
Macedonia,MKD,3/12/20,,5
Macedonia,MKD,3/13/20,4.319903234,6
Macedonia,MKD,3/14/20,6.239860227,7
Macedonia,MKD,3/15/20,,8
Macedonia,MKD,3/16/20,6.239860227,9
Macedonia,MKD,3/17/20,9.119795717,10
Macedonia,MKD,3/18/20,14.8796667,11
Macedonia,MKD,3/19/20,20.15954843,12
Macedonia,MKD,3/20/20,23.03948392,13
Macedonia,MKD,3/21/20,33.59924738,14
Macedonia,MKD,3/22/20,40.7990861,15
Macedonia,MKD,3/23/20,54.7187743,16
Macedonia,MKD,3/24/20,65.27853776,17
Macedonia,MKD,3/25/20,71.03840874,18
Macedonia,MKD,3/26/20,84.95809694,19
Macedonia,MKD,3/27/20,96.4778389,20
Macedonia,MKD,3/28/20,105.1176454,21
Macedonia,MKD,3/29/20,115.6774088,22
Macedonia,MKD,3/30/20,124.3172153,23
Macedonia,MKD,3/31/20,136.7969357,24
Macedonia,MKD,4/1/20,157.9164627,25
Macedonia,MKD,4/2/20,169.9161939,26
Macedonia,MKD,4/3/20,169.9161939,27
Macedonia,MKD,4/4/20,206.3953767,28
Macedonia,MKD,4/5/20,231.8348069,29
Macedonia,MKD,4/6/20,231.8348069,30
Macedonia,MKD,4/7/20,273.5938715,31
Macedonia,MKD,4/8/20,287.5135597,32
Macedonia,MKD,4/9/20,296.1533662,33
Macedonia,MKD,4/10/20,318.2328716,34
Macedonia,MKD,4/11/20,341.2723555,35
Macedonia,MKD,4/12/20,364.7918287,36
Macedonia,MKD,4/13/20,397.4310975,37
Macedonia,MKD,4/14/20,409.910818,38
Macedonia,MKD,4/15/20,435.8302374,39
Macedonia,MKD,4/16/20,467.5095278,40
Macedonia,MKD,4/17/20,518.8683773,41
Macedonia,MKD,4/18/20,536.1479903,42
Macedonia,MKD,4/19/20,561.5874204,43
Madagascar,MDG,3/21/20,0.108338375,
Madagascar,MDG,3/22/20,0.108338375,
Madagascar,MDG,3/23/20,0.108338375,
Madagascar,MDG,3/24/20,0.613917458,
Madagascar,MDG,3/25/20,0.686143042,
Madagascar,MDG,3/26/20,0.686143042,
Madagascar,MDG,3/27/20,0.830594208,
Madagascar,MDG,3/28/20,0.866707,
Madagascar,MDG,3/29/20,1.011158166,0
Madagascar,MDG,3/30/20,1.336173291,1
Madagascar,MDG,3/31/20,1.588962833,2
Madagascar,MDG,4/1/20,1.661188416,3
Madagascar,MDG,4/2/20,1.95009075,4
Madagascar,MDG,4/3/20,2.130654708,5
Madagascar,MDG,4/4/20,2.347331458,6
Madagascar,MDG,4/5/20,2.564008208,7
Madagascar,MDG,4/6/20,2.600121,8
Madagascar,MDG,4/7/20,2.780684958,9
Madagascar,MDG,4/8/20,3.069587291,10
Madagascar,MDG,4/9/20,3.358489624,11
Madagascar,MDG,4/10/20,3.358489624,12
Madagascar,MDG,4/11/20,3.683504749,13
Madagascar,MDG,4/12/20,3.683504749,14
Madagascar,MDG,4/13/20,3.827955916,15
Madagascar,MDG,4/14/20,3.827955916,16
Madagascar,MDG,4/15/20,3.900181499,17
Madagascar,MDG,4/16/20,3.972407083,18
Madagascar,MDG,4/17/20,4.008519874,19
Madagascar,MDG,4/18/20,4.225196624,20
Madagascar,MDG,4/19/20,4.225196624,21
Malawi,MWI,4/3/20,0.156822115,
Malawi,MWI,4/4/20,0.156822115,
Malawi,MWI,4/5/20,0.209096153,
Malawi,MWI,4/6/20,0.209096153,
Malawi,MWI,4/7/20,0.261370191,
Malawi,MWI,4/8/20,0.418192306,
Malawi,MWI,4/9/20,0.418192306,
Malawi,MWI,4/10/20,0.418192306,
Malawi,MWI,4/11/20,0.470466345,
Malawi,MWI,4/12/20,0.627288459,
Malawi,MWI,4/13/20,0.679562498,
Malawi,MWI,4/14/20,0.836384613,
Malawi,MWI,4/15/20,0.836384613,
Malawi,MWI,4/16/20,0.836384613,
Malawi,MWI,4/17/20,0.836384613,
Malawi,MWI,4/18/20,0.888658651,
Malawi,MWI,4/19/20,0.888658651,
Malaysia,MYS,12/31/19,0,
Malaysia,MYS,1/1/20,0,
Malaysia,MYS,1/2/20,0,
Malaysia,MYS,1/3/20,0,
Malaysia,MYS,1/4/20,0,
Malaysia,MYS,1/5/20,0,
Malaysia,MYS,1/6/20,0,
Malaysia,MYS,1/7/20,0,
Malaysia,MYS,1/8/20,0,
Malaysia,MYS,1/9/20,0,
Malaysia,MYS,1/10/20,0,
Malaysia,MYS,1/11/20,0,
Malaysia,MYS,1/12/20,0,
Malaysia,MYS,1/13/20,0,
Malaysia,MYS,1/14/20,0,
Malaysia,MYS,1/15/20,0,
Malaysia,MYS,1/16/20,0,
Malaysia,MYS,1/17/20,0,
Malaysia,MYS,1/18/20,0,
Malaysia,MYS,1/19/20,0,
Malaysia,MYS,1/20/20,0,
Malaysia,MYS,1/21/20,0,
Malaysia,MYS,1/22/20,0,
Malaysia,MYS,1/23/20,0,
Malaysia,MYS,1/24/20,0,
Malaysia,MYS,1/25/20,0.092689865,
Malaysia,MYS,1/26/20,0.123586487,
Malaysia,MYS,1/27/20,0.123586487,
Malaysia,MYS,1/28/20,0.123586487,
Malaysia,MYS,1/29/20,0.216276353,
Malaysia,MYS,1/30/20,0.216276353,
Malaysia,MYS,1/31/20,0.247172975,
Malaysia,MYS,2/1/20,0.247172975,
Malaysia,MYS,2/2/20,0.247172975,
Malaysia,MYS,2/3/20,0.247172975,
Malaysia,MYS,2/4/20,0.247172975,
Malaysia,MYS,2/5/20,0.308966218,
Malaysia,MYS,2/6/20,0.370759462,
Malaysia,MYS,2/7/20,0.432552705,
Malaysia,MYS,2/8/20,0.463449327,
Malaysia,MYS,2/9/20,0.494345949,
Malaysia,MYS,2/10/20,0.556139193,
Malaysia,MYS,2/11/20,0.556139193,
Malaysia,MYS,2/12/20,0.556139193,
Malaysia,MYS,2/13/20,0.556139193,
Malaysia,MYS,2/14/20,0.587035815,
Malaysia,MYS,2/15/20,0.648829058,
Malaysia,MYS,2/16/20,0.67972568,
Malaysia,MYS,2/17/20,0.67972568,
Malaysia,MYS,2/18/20,0.67972568,
Malaysia,MYS,2/19/20,0.67972568,
Malaysia,MYS,2/20/20,0.67972568,
Malaysia,MYS,2/21/20,0.67972568,
Malaysia,MYS,2/22/20,0.67972568,
Malaysia,MYS,2/23/20,0.67972568,
Malaysia,MYS,2/24/20,0.67972568,
Malaysia,MYS,2/25/20,0.67972568,
Malaysia,MYS,2/26/20,0.67972568,
Malaysia,MYS,2/27/20,0.67972568,
Malaysia,MYS,2/28/20,0.710622302,
Malaysia,MYS,2/29/20,0.772415545,
Malaysia,MYS,3/1/20,0.772415545,
Malaysia,MYS,3/2/20,0.896002033,
Malaysia,MYS,3/4/20,1.112278385,0
Malaysia,MYS,3/5/20,1.544831091,1
Malaysia,MYS,3/6/20,1.544831091,2
Malaysia,MYS,3/7/20,2.564419611,3
Malaysia,MYS,3/8/20,2.873385829,4
Malaysia,MYS,3/9/20,3.05876556,5
Malaysia,MYS,3/10/20,3.614904753,6
Malaysia,MYS,3/11/20,3.985664215,7
Malaysia,MYS,3/12/20,4.603596651,8
Malaysia,MYS,3/13/20,4.881666247,9
Malaysia,MYS,3/14/20,6.086634498,10
Malaysia,MYS,3/15/20,7.353395993,11
Malaysia,MYS,3/16/20,13.22375414,12
Malaysia,MYS,3/17/20,17.08583187,13
Malaysia,MYS,3/18/20,20.79342648,14
Malaysia,MYS,3/19/20,24.40833124,15
Malaysia,MYS,3/20/20,27.80695964,16
Malaysia,MYS,3/21/20,31.82352047,17
Malaysia,MYS,3/22/20,36.55070361,18
Malaysia,MYS,3/23/20,40.3509881,19
Malaysia,MYS,3/24/20,46.90107192,20
Malaysia,MYS,3/25/20,50.17611383,21
Malaysia,MYS,3/26/20,55.49033279,22
Malaysia,MYS,3/27/20,62.75103891,23
Malaysia,MYS,3/28/20,66.76759975,24
Malaysia,MYS,3/29/20,71.68016262,25
Malaysia,MYS,3/30/20,76.31465589,26
Malaysia,MYS,3/31/20,81.1345289,27
Malaysia,MYS,4/1/20,81.1345289,28
Malaysia,MYS,4/2/20,89.84737625,29
Malaysia,MYS,4/3/20,96.27387359,30
Malaysia,MYS,4/4/20,102.9784405,31
Malaysia,MYS,4/5/20,107.6129338,32
Malaysia,MYS,4/6/20,113.1434291,33
Malaysia,MYS,4/7/20,117.1908866,34
Malaysia,MYS,4/8/20,122.4433123,35
Malaysia,MYS,4/9/20,127.2631853,36
Malaysia,MYS,4/10/20,130.6309171,37
Malaysia,MYS,4/11/20,134.2767184,38
Malaysia,MYS,4/12/20,139.9616968,39
Malaysia,MYS,4/13/20,144.68888,40
Malaysia,MYS,4/14/20,148.8290273,41
Malaysia,MYS,4/15/20,154.081453,42
Malaysia,MYS,4/16/20,156.7076659,43
Malaysia,MYS,4/17/20,160.1062943,44
Malaysia,MYS,4/18/20,162.2381612,45
Malaysia,MYS,4/19/20,163.9065787,46
Maldives,MDV,3/8/20,3.69999001,0
Maldives,MDV,3/9/20,7.39998002,1
Maldives,MDV,3/10/20,,2
Maldives,MDV,3/11/20,11.09997003,3
Maldives,MDV,3/12/20,14.79996004,4
Maldives,MDV,3/13/20,,5
Maldives,MDV,3/14/20,16.64995505,6
Maldives,MDV,3/15/20,16.64995505,7
Maldives,MDV,3/16/20,24.04993507,8
Maldives,MDV,3/17/20,24.04993507,9
Maldives,MDV,3/18/20,24.04993507,10
Maldives,MDV,3/19/20,24.04993507,11
Maldives,MDV,3/20/20,24.04993507,12
Maldives,MDV,3/21/20,24.04993507,13
Maldives,MDV,3/22/20,24.04993507,14
Maldives,MDV,3/23/20,24.04993507,15
Maldives,MDV,3/24/20,24.04993507,16
Maldives,MDV,3/25/20,24.04993507,17
Maldives,MDV,3/26/20,24.04993507,18
Maldives,MDV,3/27/20,24.04993507,19
Maldives,MDV,3/28/20,25.89993007,20
Maldives,MDV,3/29/20,29.59992008,21
Maldives,MDV,3/30/20,31.44991509,22
Maldives,MDV,3/31/20,31.44991509,23
Maldives,MDV,4/1/20,33.29991009,24
Maldives,MDV,4/2/20,35.1499051,25
Maldives,MDV,4/3/20,35.1499051,26
Maldives,MDV,4/4/20,35.1499051,27
Maldives,MDV,4/5/20,35.1499051,28
Maldives,MDV,4/6/20,35.1499051,29
Maldives,MDV,4/7/20,35.1499051,30
Maldives,MDV,4/8/20,35.1499051,31
Maldives,MDV,4/9/20,35.1499051,32
Maldives,MDV,4/10/20,35.1499051,33
Maldives,MDV,4/11/20,35.1499051,34
Maldives,MDV,4/12/20,35.1499051,35
Maldives,MDV,4/13/20,36.9999001,36
Maldives,MDV,4/14/20,36.9999001,37
Maldives,MDV,4/15/20,38.84989511,38
Maldives,MDV,4/16/20,38.84989511,39
Maldives,MDV,4/17/20,46.24987513,40
Maldives,MDV,4/18/20,53.64985515,41
Maldives,MDV,4/19/20,64.74982518,42
Mali,MLI,3/26/20,0.098761365,
Mali,MLI,3/27/20,0.197522729,
Mali,MLI,3/28/20,0.197522729,
Mali,MLI,3/29/20,0.444426141,
Mali,MLI,3/30/20,0.888852281,
Mali,MLI,3/31/20,0.888852281,
Mali,MLI,4/1/20,0.888852281,
Mali,MLI,4/2/20,1.382659104,0
Mali,MLI,4/3/20,1.777704563,1
Mali,MLI,4/4/20,1.92584661,2
Mali,MLI,4/5/20,2.024607974,3
Mali,MLI,4/6/20,2.222130703,4
Mali,MLI,4/7/20,2.320892068,5
Mali,MLI,4/8/20,2.765318209,6
Mali,MLI,4/9/20,2.913460256,7
Mali,MLI,4/10/20,2.913460256,8
Mali,MLI,4/11/20,4.29611936,9
Mali,MLI,4/12/20,5.184971641,10
Mali,MLI,4/13/20,5.728159146,11
Mali,MLI,4/14/20,6.073823923,12
Mali,MLI,4/15/20,7.110818251,13
Mali,MLI,4/16/20,7.30834098,14
Mali,MLI,4/17/20,8.444096673,15
Mali,MLI,4/18/20,9.382329636,16
Mali,MLI,4/19/20,10.66622738,17
Malta,MLT,3/8/20,6.794416801,0
Malta,MLT,3/9/20,,1
Malta,MLT,3/10/20,9.059222402,2
Malta,MLT,3/11/20,,3
Malta,MLT,3/12/20,13.5888336,4
Malta,MLT,3/13/20,20.3832504,5
Malta,MLT,3/14/20,27.1776672,6
Malta,MLT,3/15/20,40.76650081,7
Malta,MLT,3/16/20,47.56091761,8
Malta,MLT,3/17/20,67.94416801,9
Malta,MLT,3/18/20,86.06261282,10
Malta,MLT,3/19/20,108.7106688,11
Malta,MLT,3/20/20,120.0346968,12
Malta,MLT,3/21/20,144.9475584,13
Malta,MLT,3/22/20,165.3308088,14
Malta,MLT,3/23/20,203.832504,15
Malta,MLT,3/24/20,242.3341992,16
Malta,MLT,3/25/20,271.776672,17
Malta,MLT,3/26/20,292.1599225,18
Malta,MLT,3/27/20,303.4839505,19
Malta,MLT,3/28/20,314.8079785,20
Malta,MLT,3/29/20,337.4560345,21
Malta,MLT,3/30/20,341.9856457,22
Malta,MLT,3/31/20,353.3096737,23
Malta,MLT,4/1/20,378.2225353,24
Malta,MLT,4/2/20,425.7834529,25
Malta,MLT,4/3/20,441.6370921,26
Malta,MLT,4/4/20,457.4907313,27
Malta,MLT,4/5/20,482.4035929,28
Malta,MLT,4/6/20,529.9645105,29
Malta,MLT,4/7/20,545.8181497,30
Malta,MLT,4/8/20,663.5880409,31
Malta,MLT,4/9/20,677.1768745,32
Malta,MLT,4/10/20,763.2394873,33
Malta,MLT,4/11/20,792.6819601,34
Malta,MLT,4/12/20,837.9780722,35
Malta,MLT,4/13/20,856.096517,36
Malta,MLT,4/14/20,869.6853506,37
Malta,MLT,4/15/20,890.068601,38
Malta,MLT,4/16/20,903.6574346,39
Malta,MLT,4/17/20,933.0999074,40
Malta,MLT,4/18/20,955.7479634,41
Malta,MLT,4/19/20,964.8071858,42
Mauritania,MRT,3/15/20,0.215069489,
Mauritania,MRT,3/16/20,0.215069489,
Mauritania,MRT,3/17/20,0.215069489,
Mauritania,MRT,3/18/20,0.215069489,
Mauritania,MRT,3/19/20,0.215069489,
Mauritania,MRT,3/20/20,0.430138978,
Mauritania,MRT,3/21/20,0.430138978,
Mauritania,MRT,3/22/20,0.430138978,
Mauritania,MRT,3/23/20,0.430138978,
Mauritania,MRT,3/24/20,0.430138978,
Mauritania,MRT,3/25/20,0.430138978,
Mauritania,MRT,3/26/20,0.430138978,
Mauritania,MRT,3/27/20,0.645208467,
Mauritania,MRT,3/28/20,0.645208467,
Mauritania,MRT,3/29/20,1.075347445,0
Mauritania,MRT,3/30/20,1.075347445,1
Mauritania,MRT,3/31/20,1.075347445,2
Mauritania,MRT,4/1/20,1.075347445,3
Mauritania,MRT,4/2/20,1.075347445,4
Mauritania,MRT,4/3/20,1.290416934,5
Mauritania,MRT,4/4/20,1.290416934,6
Mauritania,MRT,4/5/20,1.290416934,7
Mauritania,MRT,4/6/20,1.290416934,8
Mauritania,MRT,4/7/20,1.290416934,9
Mauritania,MRT,4/8/20,1.290416934,10
Mauritania,MRT,4/9/20,1.290416934,11
Mauritania,MRT,4/10/20,1.505486423,12
Mauritania,MRT,4/11/20,1.505486423,13
Mauritania,MRT,4/12/20,1.505486423,14
Mauritania,MRT,4/13/20,1.505486423,15
Mauritania,MRT,4/14/20,1.505486423,16
Mauritania,MRT,4/15/20,1.505486423,17
Mauritania,MRT,4/16/20,1.505486423,18
Mauritania,MRT,4/17/20,1.505486423,19
Mauritania,MRT,4/18/20,1.505486423,20
Mauritania,MRT,4/19/20,1.505486423,21
Mauritius,MUS,3/20/20,2.358922664,0
Mauritius,MUS,3/21/20,9.435690657,1
Mauritius,MUS,3/22/20,11.00830577,2
Mauritius,MUS,3/23/20,22.01661153,3
Mauritius,MUS,3/24/20,28.30707197,4
Mauritius,MUS,3/25/20,33.0249173,5
Mauritius,MUS,3/26/20,37.74276263,6
Mauritius,MUS,3/27/20,63.69091194,7
Mauritius,MUS,3/28/20,73.91291015,8
Mauritius,MUS,3/29/20,80.20337059,9
Mauritius,MUS,3/30/20,86.49383102,10
Mauritius,MUS,3/31/20,100.647367,11
Mauritius,MUS,4/1/20,112.4419803,12
Mauritius,MUS,4/2/20,121.0913634,13
Mauritius,MUS,4/3/20,132.8859768,14
Mauritius,MUS,4/4/20,146.2532052,15
Mauritius,MUS,4/5/20,154.1162807,16
Mauritius,MUS,4/6/20,178.4918149,17
Mauritius,MUS,4/7/20,191.8590434,18
Mauritius,MUS,4/8/20,210.7304247,19
Mauritius,MUS,4/9/20,214.6619625,20
Mauritius,MUS,4/10/20,246.9005722,21
Mauritius,MUS,4/11/20,250.0458024,22
Mauritius,MUS,4/12/20,250.83211,23
Mauritius,MUS,4/13/20,254.7636477,24
Mauritius,MUS,4/14/20,254.7636477,25
Mauritius,MUS,4/15/20,254.7636477,26
Mauritius,MUS,4/16/20,254.7636477,27
Mauritius,MUS,4/17/20,254.7636477,28
Mauritius,MUS,4/18/20,254.7636477,29
Mauritius,MUS,4/19/20,255.5499553,30
Mexico,MEX,12/31/19,0,
Mexico,MEX,1/1/20,0,
Mexico,MEX,1/2/20,0,
Mexico,MEX,1/3/20,0,
Mexico,MEX,1/4/20,0,
Mexico,MEX,1/5/20,0,
Mexico,MEX,1/6/20,0,
Mexico,MEX,1/7/20,0,
Mexico,MEX,1/8/20,0,
Mexico,MEX,1/9/20,0,
Mexico,MEX,1/10/20,0,
Mexico,MEX,1/11/20,0,
Mexico,MEX,1/12/20,0,
Mexico,MEX,1/13/20,0,
Mexico,MEX,1/14/20,0,
Mexico,MEX,1/15/20,0,
Mexico,MEX,1/16/20,0,
Mexico,MEX,1/17/20,0,
Mexico,MEX,1/18/20,0,
Mexico,MEX,1/19/20,0,
Mexico,MEX,1/20/20,0,
Mexico,MEX,1/21/20,0,
Mexico,MEX,1/22/20,0,
Mexico,MEX,1/23/20,0,
Mexico,MEX,1/24/20,0,
Mexico,MEX,1/25/20,0,
Mexico,MEX,1/26/20,0,
Mexico,MEX,1/27/20,0,
Mexico,MEX,1/28/20,0,
Mexico,MEX,1/29/20,0,
Mexico,MEX,1/30/20,0,
Mexico,MEX,1/31/20,0,
Mexico,MEX,2/1/20,0,
Mexico,MEX,2/2/20,0,
Mexico,MEX,2/3/20,0,
Mexico,MEX,2/4/20,0,
Mexico,MEX,2/5/20,0,
Mexico,MEX,2/6/20,0,
Mexico,MEX,2/7/20,0,
Mexico,MEX,2/8/20,0,
Mexico,MEX,2/9/20,0,
Mexico,MEX,2/10/20,0,
Mexico,MEX,2/11/20,0,
Mexico,MEX,2/12/20,0,
Mexico,MEX,2/13/20,0,
Mexico,MEX,2/14/20,0,
Mexico,MEX,2/15/20,0,
Mexico,MEX,2/16/20,0,
Mexico,MEX,2/17/20,0,
Mexico,MEX,2/18/20,0,
Mexico,MEX,2/19/20,0,
Mexico,MEX,2/20/20,0,
Mexico,MEX,2/21/20,0,
Mexico,MEX,2/22/20,0,
Mexico,MEX,2/23/20,0,
Mexico,MEX,2/24/20,0,
Mexico,MEX,2/25/20,0,
Mexico,MEX,2/26/20,0,
Mexico,MEX,2/27/20,0,
Mexico,MEX,2/28/20,0,
Mexico,MEX,2/29/20,0.015511962,
Mexico,MEX,3/1/20,0.031023925,
Mexico,MEX,3/2/20,0.038779906,
Mexico,MEX,3/9/20,0.054291868,
Mexico,MEX,3/12/20,0.085315792,
Mexico,MEX,3/13/20,0.124095698,
Mexico,MEX,3/14/20,0.20165551,
Mexico,MEX,3/15/20,0.317995227,
Mexico,MEX,3/16/20,0.411067,
Mexico,MEX,3/17/20,0.635990453,
Mexico,MEX,3/18/20,0.721306246,
Mexico,MEX,3/19/20,0.915205774,
Mexico,MEX,3/20/20,1.271980906,0
Mexico,MEX,3/21/20,1.57446417,1
Mexico,MEX,3/22/20,1.946751265,2
Mexico,MEX,3/23/20,2.450890039,3
Mexico,MEX,3/24/20,2.846445077,4
Mexico,MEX,3/25/20,3.14117236,5
Mexico,MEX,3/26/20,3.684091039,6
Mexico,MEX,3/27/20,4.537248964,7
Mexico,MEX,3/28/20,5.561038474,8
Mexico,MEX,3/29/20,6.577072003,9
Mexico,MEX,3/30/20,7.701689267,10
Mexico,MEX,3/31/20,8.485043362,11
Mexico,MEX,4/1/20,9.423517079,12
Mexico,MEX,4/2/20,10.687742,13
Mexico,MEX,4/3/20,11.71153151,14
Mexico,MEX,4/4/20,13.09209616,15
Mexico,MEX,4/5/20,14.65880435,16
Mexico,MEX,4/6/20,16.62106757,17
Mexico,MEX,4/7/20,18.91683799,18
Mexico,MEX,4/8/20,21.60040746,19
Mexico,MEX,4/9/20,24.67177599,20
Mexico,MEX,4/10/20,26.68833109,21
Mexico,MEX,4/11/20,29.81399148,22
Mexico,MEX,4/12/20,32.72248441,23
Mexico,MEX,4/13/20,36.15062807,24
Mexico,MEX,4/14/20,38.88848941,25
Mexico,MEX,4/15/20,41.87454215,26
Mexico,MEX,4/16/20,45.3492217,27
Mexico,MEX,4/17/20,48.83941321,28
Mexico,MEX,4/18/20,53.32237031,29
Mexico,MEX,4/19/20,58.14659057,30
Moldova,MDA,3/8/20,0.247895184,
Moldova,MDA,3/11/20,0.743685552,
Moldova,MDA,3/12/20,0.991580736,
Moldova,MDA,3/13/20,1.487371104,0
Moldova,MDA,3/14/20,1.983161472,1
Moldova,MDA,3/15/20,4.957903679,2
Moldova,MDA,3/16/20,5.701589231,3
Moldova,MDA,3/17/20,7.188960335,4
Moldova,MDA,3/18/20,7.436855519,5
Moldova,MDA,3/19/20,8.924226623,6
Moldova,MDA,3/20/20,12.14686401,7
Moldova,MDA,3/21/20,16.36108214,8
Moldova,MDA,3/22/20,19.83161472,9
Moldova,MDA,3/23/20,23.30214729,10
Moldova,MDA,3/24/20,27.02057505,11
Moldova,MDA,3/25/20,30.986898,12
Moldova,MDA,3/26/20,36.93638241,13
Moldova,MDA,3/27/20,43.87744756,14
Moldova,MDA,3/28/20,49.33114161,15
Moldova,MDA,3/29/20,57.2637875,16
Moldova,MDA,3/30/20,65.19643338,17
Moldova,MDA,3/31/20,73.87276482,18
Moldova,MDA,4/1/20,87.50699994,19
Moldova,MDA,4/2/20,104.8596628,20
Moldova,MDA,4/3/20,125.1870679,21
Moldova,MDA,4/4/20,146.5060537,22
Moldova,MDA,4/5/20,186.4171783,23
Moldova,MDA,4/6/20,214.1814389,24
Moldova,MDA,4/7/20,239.2188525,25
Moldova,MDA,4/8/20,261.7773143,26
Moldova,MDA,4/9/20,291.028946,27
Moldova,MDA,4/10/20,319.5368921,28
Moldova,MDA,4/11/20,356.4732745,29
Moldova,MDA,4/12/20,386.716487,30
Moldova,MDA,4/13/20,412.0017958,31
Moldova,MDA,4/14/20,424.396555,32
Moldova,MDA,4/15/20,479.4292858,33
Moldova,MDA,4/16/20,507.9372319,34
Moldova,MDA,4/17/20,533.9662263,35
Moldova,MDA,4/18/20,561.2346965,36
Moldova,MDA,4/19/20,582.8015775,37
Monaco,MCO,12/31/19,0,
Monaco,MCO,1/1/20,0,
Monaco,MCO,1/2/20,0,
Monaco,MCO,1/3/20,0,
Monaco,MCO,1/4/20,0,
Monaco,MCO,1/5/20,0,
Monaco,MCO,1/6/20,0,
Monaco,MCO,1/7/20,0,
Monaco,MCO,1/8/20,0,
Monaco,MCO,1/9/20,0,
Monaco,MCO,1/10/20,0,
Monaco,MCO,1/11/20,0,
Monaco,MCO,1/12/20,0,
Monaco,MCO,1/13/20,0,
Monaco,MCO,1/14/20,0,
Monaco,MCO,1/15/20,0,
Monaco,MCO,1/16/20,0,
Monaco,MCO,1/17/20,0,
Monaco,MCO,1/18/20,0,
Monaco,MCO,1/19/20,0,
Monaco,MCO,1/20/20,0,
Monaco,MCO,1/21/20,0,
Monaco,MCO,1/22/20,0,
Monaco,MCO,1/23/20,0,
Monaco,MCO,1/24/20,0,
Monaco,MCO,1/25/20,0,
Monaco,MCO,1/26/20,0,
Monaco,MCO,1/27/20,0,
Monaco,MCO,1/28/20,0,
Monaco,MCO,1/29/20,0,
Monaco,MCO,1/30/20,0,
Monaco,MCO,1/31/20,0,
Monaco,MCO,2/1/20,0,
Monaco,MCO,2/2/20,0,
Monaco,MCO,2/3/20,0,
Monaco,MCO,2/4/20,0,
Monaco,MCO,2/5/20,0,
Monaco,MCO,2/6/20,0,
Monaco,MCO,2/7/20,0,
Monaco,MCO,2/8/20,0,
Monaco,MCO,2/9/20,0,
Monaco,MCO,2/10/20,0,
Monaco,MCO,2/11/20,0,
Monaco,MCO,2/12/20,0,
Monaco,MCO,2/13/20,0,
Monaco,MCO,2/14/20,0,
Monaco,MCO,2/15/20,0,
Monaco,MCO,2/16/20,0,
Monaco,MCO,2/17/20,0,
Monaco,MCO,2/18/20,0,
Monaco,MCO,2/19/20,0,
Monaco,MCO,2/20/20,0,
Monaco,MCO,2/21/20,0,
Monaco,MCO,2/22/20,0,
Monaco,MCO,2/23/20,0,
Monaco,MCO,2/24/20,0,
Monaco,MCO,2/25/20,0,
Monaco,MCO,2/26/20,0,
Monaco,MCO,2/27/20,0,
Monaco,MCO,2/28/20,0,
Monaco,MCO,2/29/20,25.48160228,0
Monaco,MCO,3/1/20,25.48160228,1
Monaco,MCO,3/2/20,25.48160228,2
Monaco,MCO,3/3/20,,3
Monaco,MCO,3/4/20,,4
Monaco,MCO,3/5/20,,5
